year,semester,school,code,course,gender,intake
2022,S1,SCHOOL OF BUSINESS MANAGEMENT,C81,DIPLOMA IN SPORT & WELLNESS MANAGEMENT,MALE,29
2022,S1,SCHOOL OF BUSINESS MANAGEMENT,C93,DIPLOMA IN MASS MEDIA MANAGEMENT,MALE,18
2022,S1,SCHOOL OF BUSINESS MANAGEMENT,C94,DIPLOMA IN BUSINESS MANAGEMENT,MALE,104
2022,S1,SCHOOL OF BUSINESS MANAGEMENT,C96,DIPLOMA IN BANKING & FINANCE,MALE,32
2022,S1,SCHOOL OF BUSINESS MANAGEMENT,C98,DIPLOMA IN ACCOUNTANCY & FINANCE,MALE,25
2022,S1,SCHOOL OF DESIGN & MEDIA,C32,DIPLOMA IN EXPERIENTIAL PRODUCT & INTERIOR DESIGN,MALE,31
2022,S1,SCHOOL OF DESIGN & MEDIA,C33,DIPLOMA IN ANIMATION & VISUAL EFFECTS,MALE,33
2022,S1,SCHOOL OF DESIGN & MEDIA,C38,DIPLOMA IN ARCHITECTURE,MALE,30
2022,S1,SCHOOL OF DESIGN & MEDIA,C59,DIPLOMA IN INTERACTION DESIGN,MALE,22
2022,S1,SCHOOL OF DESIGN & MEDIA,C60,DIPLOMA IN DIGITAL GAME ART & DESIGN,MALE,28
2022,S1,SCHOOL OF DESIGN & MEDIA,C63,DIPLOMA IN VISUAL COMMUNICATION,MALE,8
2022,S1,SCHOOL OF DESIGN & MEDIA,C66,DIPLOMA IN MOTION GRAPHICS DESIGN,MALE,15
2022,S1,SCHOOL OF DESIGN & MEDIA,C70,DIPLOMA IN GAME DEVELOPMENT & TECHNOLOGY,MALE,73
2022,S1,SCHOOL OF ENGINEERING,C31,DIPLOMA IN AI & DATA ENGINEERING,MALE,30
2022,S1,SCHOOL OF ENGINEERING,C41,DIPLOMA IN ENGINEERING WITH BUSINESS,MALE,35
2022,S1,SCHOOL OF ENGINEERING,C42,COMMON ENGINEERING PROGRAMME,MALE,321
2022,S1,SCHOOL OF ENGINEERING,C50,DIPLOMA IN NANOTECHNOLOGY & MATERIALS SCIENCE,MALE,32
2022,S1,SCHOOL OF ENGINEERING,C51,DIPLOMA IN AERONAUTICAL & AEROSPACE TECHNOLOGY,MALE,36
2022,S1,SCHOOL OF ENGINEERING,C52,DIPLOMA IN AEROSPACE SYSTEMS & MANAGEMENT,MALE,37
2022,S1,SCHOOL OF ENGINEERING,C62,DIPLOMA IN ADVANCED & DIGITAL MANUFACTURING,MALE,49
2022,S1,SCHOOL OF ENGINEERING,C71,DIPLOMA IN BIOMEDICAL ENGINEERING,MALE,24
2022,S1,SCHOOL OF ENGINEERING,C75,DIPLOMA IN INFOCOMM & MEDIA ENGINEERING,MALE,85
2022,S1,SCHOOL OF ENGINEERING,C87,DIPLOMA IN ROBOTICS & MECHATRONICS,MALE,50
2022,S1,SCHOOL OF ENGINEERING,C89,DIPLOMA IN ELECTRONIC & COMPUTER ENGINEERING,MALE,73
2022,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C47,DIPLOMA IN SOCIAL WORK,MALE,4
2022,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C72,DIPLOMA IN ORAL HEALTH THERAPY,MALE,3
2022,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C97,DIPLOMA IN NURSING,MALE,168
2022,S1,SCHOOL OF INFORMATION TECHNOLOGY,C35,DIPLOMA IN BUSINESS & FINANCIAL TECHNOLOGY,MALE,55
2022,S1,SCHOOL OF INFORMATION TECHNOLOGY,C36,COMMON ICT PROGRAMME,MALE,120
2022,S1,SCHOOL OF INFORMATION TECHNOLOGY,C43,DIPLOMA IN APPLIED AI & ANALYTICS,MALE,37
2022,S1,SCHOOL OF INFORMATION TECHNOLOGY,C54,DIPLOMA IN CYBERSECURITY & DIGITAL FORENSICS,MALE,62
2022,S1,SCHOOL OF INFORMATION TECHNOLOGY,C80,DIPLOMA IN INFOCOMM & SECURITY,MALE,54
2022,S1,SCHOOL OF INFORMATION TECHNOLOGY,C85,DIPLOMA IN INFORMATION TECHNOLOGY,MALE,87
